id,name,slug,status,exempt,types,jurisdiction,address,location,email,other_emails,phone,fax,website,twitter,twitter_handles,parent,appeal_agency,can_email_appeals,url,foia_logs,foia_guide,public_notes,absolute_url,average_response_time,fee_rate,success_rate
7054,"Michigan Department of Technology, Management, and Budget",michigan-department-of-technology-management-and-budget,approved,False,[],117,"Department of Technology, Management and Budget
Attn. FOIA Coordinator
320 S. Walnut Street
P.O. Box 30026
Lansing, MI 48909",,DTMB@michigan.gov,,,,,,,,,False,http://www.michigan.gov/dtmb,,,,/agency/michigan-117/michigan-department-of-technology-management-and-budget-7054/,34,0.0,100.0
4183,Department of Military and Veterans Affairs,department-military-and-veterans-affairs,approved,False,[],117,"Department of Military and Veterans Affairs
Attention: State Operations
3423 N. Martin Luther King Jr. Blvd.
Lansing, MI 48906",,enderlek@michigan.gov,,,517-481-7644,,,,,,False,"http://www.michigan.gov/dmva/0,4569,7-126-56855-242336--,00.html",,http://www.michigan.gov/documents/dmva/FOIA_Handbook_330809_7.pdf,,/agency/michigan-117/department-military-and-veterans-affairs-4183/,59,0.0,66.66666666666666
7055,Michigan Intelligence Operations Center,michigan-intelligence-operations-center,approved,False,[],117,"7150 Harris Road, Diamondale, MI 48821",,MIOC@michigan.gov,,877-616-4677,,,,,,,False,,,,,/agency/michigan-117/michigan-intelligence-operations-center-7055/,0,0,0
3992,Department of Corrections,department-corrections,approved,False,[u'Corrections'],117,"Michigan Department of Corrections
206 E. Michigan Ave.
Grandview Plaza
PO Box 30003
Lansing, MI 48909",,PhelpsA@michigan.gov,,(517) 335-1426,,,,,,,False,,,,,/agency/michigan-117/department-corrections-3992/,11,23.076923076923077,30.76923076923077
6280,Michigan State University,michigan-state-university,approved,False,[],117,"Michigan State University
Freedom of Information Act Office
408 West Circle Drive
Room 1, Olds Hall
East Lansing, MI 48824",,foia@msu.edu,,517-353-3929,517-353-1794,,,,,,False,http://foia.msu.edu/,,,,/agency/michigan-117/michigan-state-university-6280/,17,20.0,20.0
884,Department of Labor and Economic Growth,department-labor-and-economic-growth,approved,False,[u'Strategic Planning'],117,"Freedom of Information 
P.O. Box 30004
Lansing, MI 48909 ",,LARAFOIAInfo@michigan.gov,,(517) 335-3327 ,,,,,,,False,,,,,/agency/michigan-117/department-labor-and-economic-growth-884/,596,0.0,0.0
3990,Eastern Michigan University,eastern-michigan-university,approved,False,[],117,"FOIA Officer
Legal Affairs
11 Welch Hall
Ypsilanti, MI 48197",,foia.coordinator@emich.edu,,734-487-1055,,https://www.emich.edu/,,,,,False,https://www.emich.edu/legalaffairs/foia.php,,,,/agency/michigan-117/eastern-michigan-university-3990/,12,0.0,100.0
4790,Office of the Governor,office-of-the-governor,approved,False,[],117,"Governor Rick Snyder
P.O. Box 30013
Lansing, Michigan 48909 ",,,,(517) 373-3400,(517) 335-6863,"http://www.michigan.gov/snyder/0,4668,7-277-57827-267869--,00.html",,,,,False,,,,,/agency/michigan-117/office-of-the-governor-4790/,3,0.0,0.0
2364,Michigan Civil Service Commission,michigan-civil-service-commission,approved,False,[],117,"Capitol Commons 
400 S. Pine Street 	
Lansing, MI 48913 	

",,,,517-373-3030 	,5173737690 ,,,,,,False,,,,,/agency/michigan-117/michigan-civil-service-commission-2364/,251,50.0,100.0
633,Michigan State Police,michigan-state-police,approved,False,[u'Police'],117,"Michigan State Police, Freedom of Information Unit
P.O. Box 30634
Lansing, Michigan 48933
",,MSP-FOI@michigan.gov,,(517) 241-1934,(517) 241-1935,,,,,,False,"http://www.michigan.gov/msp/0,4643,7-123-63999---,00.html",,,,/agency/michigan-117/michigan-state-police-633/,37,39.130434782608695,34.78260869565217
934,Treasurer,treasurer,approved,False,[u'Finance'],117,"Michigan Department of Treasury
Lansing, Michigan 48922",,RobertC@michigan.gov,,517-373-3200,,,,,,,True,"http://www.michigan.gov/treasury/0,4679,7-121-4313-8483--,00.html",,,,/agency/michigan-117/treasurer-934/,17,50.0,0.0
742,Michigan National Guard,michigan-national-guard,approved,False,[u'Military'],117,"Michigan Army National Guard JFHQ
ATTN: JAG (FOIA Manager)
3411 N Martin Luther King Blvd
Lansing, MI 48906
",,,,(517) 481-8100,517-481-8102,,,,,,False,https://www.mi.ngb.army.mil/pages/footer_foia.html,,,,/agency/michigan-117/michigan-national-guard-742/,19,0.0,0.0
2398,Wayne State University,wayne-state-university,approved,False,[],117,"Wayne State University
FOIA Coordinator
Matthew T. Lockwod
Director of Communications
Marketing and Communications Department.
5700 Cass Avenue
3100 Academic Administration Building
Detrot, MI 48202",,mlockwood@wayne.edu,,313-577-9098,,,,,,,False,http://generalcounsel.wayne.edu/legal/foia.php,,,,/agency/michigan-117/wayne-state-university-2398/,1,50.0,50.0
2524,Oakland Public Schools,oakland-public-schools,approved,False,[u'Education'],117,"FOIA Coordinator
Oakland Schools
2111 Pontiac Lake Road
Waterford, MI 48328-2736",,,,248-209-2000,248-209-2206,,,,,,False,http://www.oakland.k12.mi.us/AboutUs/FOIA/tabid/525/Default.aspx,,,,/agency/michigan-117/oakland-public-schools-2524/,11,0.0,100.0
478,University of Michigan,university-michigan,approved,False,[u'Education'],117,"University of Michigan FOIA Office
2025 Fleming Building
503 Thompson Street
Ann Arbor, MI 
48109-1340",,patsell@umich.edu,,, (734) 763-1399,,,,,,False,http://www.vpcomm.umich.edu/foia.html,,,,/agency/michigan-117/university-michigan-478/,27,12.5,43.75
3904,"Department of State, Bureau of Driver & Vehicle Programs",department-of-state-bureau-of-driver-and-vehicle-programs,approved,False,[],117,"Michigan Department of State
Bureau of Driver and Vehicle Records
ATTN Freedom of Information 
7064 Crowner Drive
Lansing, MI 48918",,,,(517) 373 - 9062,(517) 335 - 2810,,,,,,False,http://www.michigan.gov/documents/appt_19167_7.pdf,,,,/agency/michigan-117/department-of-state-bureau-of-driver-and-vehicle-programs-3904/,7,0.0,0.0
5037,Department of Human Services,department-of-human-services,approved,False,[],117,"Department of Human Services
235 S. Grand Ave.
P.O. Box 30037
Lansing, Michigan 48909",,,,517-335-3704,517-241-7047,,,,,,False,http://www.michigan.gov/dhs,,,,/agency/michigan-117/department-of-human-services-5037/,8,0.0,33.33333333333333
4801,Michigan Department of Attorney General,michigan-department-of-attorney-general,approved,False,[],117,,,ag-foia@michigan.gov,,,,,,,,,False,,,,,/agency/michigan-117/michigan-department-of-attorney-general-4801/,102,33.33333333333333,50.0
5990,Department of Licensing and Regulatory Affairs,department-of-licensing-and-regulatory-affairs,approved,False,[],117,"Freedom of Information 
P.O. Box 30004
Lansing, MI 48909",,LARAFOIAInfo@michigan.gov,,517-335-3327,517-335-4037,,,,,,False,"http://www.michigan.gov/lara/0,4601,7-154-10603-42245--,00.html",,,,/agency/michigan-117/department-of-licensing-and-regulatory-affairs-5990/,14,0.0,25.0
5432,Michigan Economic Development Corporation,economic-development-corporation,approved,False,[],117,"300 North Washington Square
Lansing, Michigan 48913   ",,cohena@michigan.org,,,517-241-5968,,,,,,False,http://www.michiganbusiness.org/cm/Files/FOIA_Docs/MEDC-FOIA-Policy-and-Procedure.pdf,,,,/agency/michigan-117/economic-development-corporation-5432/,7,0.0,100.0
5706,Joint Forces Headquarters,joint-forces-headquarters,rejected,False,[],117,,,,,,,,,,,,False,,,,,/agency/michigan-117/joint-forces-headquarters-5706/,0,0,0
6414,Michigan Department of Education,department-of-education,approved,False,[],117,"Michigan Department of EducationATTN: David Head, FOIA Coordinator
608 West Allegan
Pillar G-14, Fourth Floor, John A. Hannah Building
Lansing, Michigan 48933",,headd@michigan.gov,,517-373-3324,517-335-4565,,,,,,False,"https://www.michigan.gov/mde/0,4615,7-140--357866--,00.html",,,,/agency/michigan-117/department-of-education-6414/,14,0.0,100.0
4013,Department of Environmental Quality,department-environmental-quality,approved,False,[],117,"FOIA Coordinator
Michigan Department of Environmental Quality
P.O. Box 30457
Lansing, MI 48909-7957
",,deqfoia@michigan.gov,,800-662-9278 ,517-241-0858,http://www.michigan.gov/deq,,,,,False,"http://www.michigan.gov/deq/0,4561,7-135-3304__3304__3304-58024--,00.html",,,,/agency/michigan-117/department-environmental-quality-4013/,17,16.666666666666664,66.66666666666666
339,Ypsilanti Police Department,police-department,approved,False,[u'Police'],118,"Police Department
C/O City Attorney
Barr, Anhut & Associates
105 Pearl Street
Ypsilanti, Michigan 48197",,,,734-483-9642,734-483-3871,,,,,,False,http://cityofypsilanti.com/Government/Departments/CityAttorney,,,,/agency/ypsilanti-118/police-department-339/,66,0.0,0.0
2386,City of Ypsilanti,city-of-ypsilanti,approved,False,[],118,"City Clerk
City of Ypsilanti
City Hall - First Floor
One South Huron Street
Ypsilanti, Michigan 48197",,fmcmullan@cityofypsilanti.com,,734-483-1100,734-487-8742,,,,,,False,https://cityofypsilanti.ewashtenaw.org/services/city_clerk/index_html,,,,/agency/ypsilanti-118/city-of-ypsilanti-2386/,0,100.0,0.0
342,Sheriff Department,sheriff-department,approved,False,[u'Police'],119,"23740 Magic Mountain Parkway
Santa Clarita, CA 91355",,mrwright@lasd.org,,(661) 799-5103,,,,,,,False,http://scvsheriff.com/about_contacts.asp,,,,/agency/santa-clarita-119/sheriff-department-342/,24,0.0,25.0
343,Ventura County Sheriff's Department,ventura-county-sheriffs-department,approved,False,[u'Police'],120,"Office of the Sheriff
800 South Victoria Avenue
Ventura, CA 93009",,vcsd.media@ventura.org,,(805) 654-2380,(805) 654-5151,,,,,,False,http://www.vcsd.org/,,,,/agency/ventura-county-120/ventura-county-sheriffs-department-343/,25,0.0,33.33333333333333
5951,Department of Public Health,department-of-public-health,approved,False,[],120,"Ventura County Department of Public Health
2240 E. Gonzales Road, Suite 210
Oxnard, CA 93036",,,,805-981-5101,,,,,,,False,http://www.vchca.org/public-health,,,,/agency/ventura-county-120/department-of-public-health-5951/,30,0.0,100.0
345,Ventura Police Department,ventura-police-department,approved,False,[u'Police'],120,"Ventura Police Department
1425 Dowell Dr.
Ventura, CA 93003",,kcorney@ci.ventura.ca.us,bavery@ci.ventura.ca.us,805-339-4400,805-650-8016,,,,,,False,http://www.cityofventura.net/pd,,,,/agency/ventura-county-120/ventura-police-department-345/,318,0.0,0.0
8897,Wichita City Clerk,wichita-city-clerk,approved,False,[],121,"City Clerk's Office
455 N Main
Wichita, KS 67202​​​​​​​​​​​​​​​​​​",,KSublett@wichita.gov,,316-268-4529,,,,,,,False,http://www.wichita.gov/CityClerk/KORA/Pages/default.aspx,,,,/agency/wichita-121/wichita-city-clerk-8897/,0,100.0,0.0
8865,Wichita Public Records Officer,wichita-public-records-officer,approved,False,[],121,"525 N. Main 
Wichita, KS 67203",,kora-fio@sedgwick.gov,,316-660-9840,,,,,,,False,http://www.sedgwickcounty.org/kora/,,,,/agency/wichita-121/wichita-public-records-officer-8865/,0,0.0,0.0
2429,Wichita Public Schools,wichita-public-schools,approved,False,[],121,"Clerk of the Board, Wichita Public Schools, 201 N. Water, Wichita KS 67202",,,,316-973-4553,,,,,,,False,http://boe.usd259.org/modules/groups/group_pages.phtml?gid=1505278&nid=122794,,,,/agency/wichita-121/wichita-public-schools-2429/,7,0.0,0.0
5861,Finance Department,finance-department,approved,False,[],121,"City of Wichita Finance Department
455 N Main, 12th Floor
Wichita, Kansas 67202",,rraine@wichita.org,,316-268-4300,316-268-4656,,,,,,False,http://www.wichita.gov/Government/Departments/Finance/Pages/default.aspx,,,,/agency/wichita-121/finance-department-5861/,0,0.0,0.0
344,Wichita Police Department,wichita-police-department,approved,False,[u'Police'],121,"Wichita Police Department
455 N. Main St.
Wichita, Ks 67202 ",,policeweb@wichita.gov,,(316) 268-4186,,,,,,,False,http://www.wichita.gov/CityOffices/Police/Support+Services/RecordsBureau/Default.htm,,,,/agency/wichita-121/wichita-police-department-344/,35,17.647058823529413,47.05882352941176
346,Manchester Center Police Department,manchester-center-police-department,approved,False,[u'Police'],122,"6041 Main Street, Manchester Center, VT 05255",,mihall@dps.state.vt.us,,(802) 362-2022,(802) 362-0202,,,,,,False,http://manchester-vt.gov/content/police-department,,,,/agency/manchester-center-122/manchester-center-police-department-346/,8,0.0,0.0
8636,orlando police department,orlando-police-department,rejected,False,[],123,,,,,,,,,,,,False,,,,,/agency/orlando-123/orlando-police-department-8636/,0,0,0
349,University of Central Florida Police Department,university-central-florida-police-department,approved,False,[u'Police'],123,"4000 Central Florida Blvd. Building # 150 Orlando, FL. 32816",,rmingo@mail.ucf.edu,policedept@ucf.edu,(407) 823-6433,,,,,,,False,http://police.ucf.edu/contactList.html#rosen,,,,/agency/orlando-123/university-central-florida-police-department-349/,8,0.0,0.0
488,University of Central Florida,university-central-florida,approved,False,[u'Education'],123,"4000 Central Florida Blvd. 
Orlando, Florida, 32816",,grant.heston@ucf.edu,,407.823.2000,,,,,,,False,,,,,/agency/orlando-123/university-central-florida-488/,1,50.0,0.0
5930,Mayor of Orlando,mayor,approved,False,[],123,"Orlando City Hall
P.O. Box 4990
Orlando, FL 32802-4990",,Buddy.Dyer@cityoforlando.net,,407-246-2221,407-246-2842,,,,,,False,http://www.cityoforlando.net/mayor/contact-the-mayor/,,,,/agency/orlando-123/mayor-5930/,1,0.0,100.0
447,Orlando Police Department,orlando-police-department,approved,False,[u'Police'],123,"Public Information Office
Orlando Police Department
P.O. Box 913, Orlando, FL 32802-0913",,opdpio@cityoforlando.net,,(407) 246-2403,,,,,,,False,http://www.cityoforlando.net/police/pio/pio.htm,,,,/agency/orlando-123/orlando-police-department-447/,17,15.789473684210526,26.31578947368421
347,Oxnard Police Department,oxnard-police-department,approved,False,[u'Police'],124,"Oxnard Police Department
251 South ""C"" Street
Oxnard, CA 93030",,SandraJacinto@oxnardpd.org,,805.385.7624,,,,,,,False,http://www.oxnardpd.org/,,,,/agency/oxnard-124/oxnard-police-department-347/,7,0.0,16.666666666666664
741,Pennsylvania Army National Guard,pennsylvania-army-national-guard,approved,False,[u'Military'],126,"Pennsylvania Army National Guard
TAG-PA ATTN: FOIA Manager
Bldg 11-74 Utility Road
Annville, PA 17003-5002

",,NG.PA.PAARNG.MBX.FOIA@MAIL.MIL,,(717) 861-8820,,,,,,,False,http://www.portal.state.pa.us/portal/server.pt/community/public_affairs_office/13469/freedom_of_information_act/584502,,,,/agency/pennsylvania-126/pennsylvania-army-national-guard-741/,0,0.0,0.0
8880,Plains Twp Police Department,plains-twp-police-department,approved,False,[],126,"Plains Township Police Department - Plains, PA
Address 1: 126 N Main St
City: Plains
State: PA
Zip Code: 18705-1506
County: Luzerne County",,,,570-829-3432,570-829-2379,,,,,,False,https://www.policeone.com/police-departments/plains-twp-police-dept-plains-pa/,,,,/agency/pennsylvania-126/plains-twp-police-department-8880/,0,0.0,0.0
8716,Pennsylvania Public Utilities Commission,public-utilities-commission,approved,False,[],126,"Office of the Secretary, Open Records Officer
PA Public Utility Commission
P.O. Box 3265
Harrisburg, PA 17105-3265",,RA-PUCRightToKnow@pa.gov,,,717-772-7777,,,,,,False,http://www.puc.state.pa.us/about_puc/search_results.aspx,,,,/agency/pennsylvania-126/public-utilities-commission-8716/,8,0.0,0.0
3865,Department of Transportation,department-transportation,approved,False,[u'Transportation'],126,"PennDOT Open Records Officer
Bureau of Office Services
Pennsylvania Department of Transportation
400 North Street, 5th Fl.
PO Box 3451
Harrisburg, PA 17105-3451",,PENNDOT-RightToKnow@pa.gov,,(717) 214-4035,717-787-8779,,,,,,False,http://www.dot.state.pa.us/Internet/Bureaus/pdBOS.nsf/RTKLHomePage?OpenFrameset,,ftp://ftp.dot.state.pa.us/public/PubsForms/Forms/Os-100.pdf,,/agency/pennsylvania-126/department-transportation-3865/,8,0.0,50.0
8131,"State of Pennsylvania, Office of Open Records",state-pennsylvania-office-open-records,approved,False,[],126,"Office of Public Records
Commonwealth Keystone Building
400 North Street, 4th Floor
Harrisburg, PA 17120-0225",,gespiess@pa.gov,,,,,,,,,False,,,,,/agency/pennsylvania-126/state-pennsylvania-office-open-records-8131/,0,0,0
740,Department of Military and Veterans Affairs,department-military-and-veterans-affairs,approved,False,[u'Military'],126,"Mr. Bryan Bender
Agency Open Records Officer 
Department of Military and Veterans Affairs 
Building 0-47 
Fort Indiantown Gap 
Annville, PA 17003-5002 
",,RA-DMVA-RightToKnow@pa.gov,,,,,,,,,False,http://www.portal.state.pa.us/portal/server.pt/community/public_affairs_office/13469/right_to_know_law/584505,,,,/agency/pennsylvania-126/department-military-and-veterans-affairs-740/,5,0.0,50.0
3537,Southeastern Pennsylvania Regional Task Force,southeastern-pa-regional-task-force,approved,False,[],126,"260 South Broad Street, 12th Floor
Philadelphia, PA 19102",,ra-rtk-pema@pa.gov,,267-443-2700,,,,,,,False,http://www.separtf.org/site/,,,,/agency/pennsylvania-126/southeastern-pa-regional-task-force-3537/,7,0.0,33.33333333333333
